z,x,y
3549.2,-0.18896,9980.7
3542.2,-0.17513,9986.6
3535.3,-0.16125,9992.5
3528.3,-0.14734,9998.4
3521.4,-0.13337,10004
3514.4,-0.11936,10010
3507.4,-0.1053,10016
3500.4,-0.091195,10022
3493.3,-0.077036,10028
3486.3,-0.062827,10034
3479.2,-0.048569,10040
3472.1,-0.034263,10045
3465.1,-0.019911,10051
3458,-0.005514,10057
3450.8,0.0089259,10063
3443.7,0.023408,10069
3436.6,0.037931,10075
3429.4,0.052495,10080
3422.2,0.0671,10086
3415,0.081747,10092
3407.8,0.096438,10098
3400.6,0.11117,10104
3393.4,0.12595,10109
3386.1,0.14078,10115
3378.9,0.15566,10121
3371.6,0.17059,10127
3364.3,0.18557,10132
3357,0.20059,10138
3349.7,0.21566,10144
3342.4,0.23078,10149
3335.1,0.24595,10155
3327.7,0.26115,10161
3320.3,0.2764,10167
3312.9,0.29169,10172
3305.6,0.30702,10178
3298.1,0.32238,10184
3290.7,0.33779,10189
3283.3,0.35324,10195
3275.8,0.36874,10200
3268.4,0.38428,10206
3260.9,0.39986,10212
3253.4,0.4155,10217
3245.9,0.43118,10223
3238.4,0.44692,10229
3230.9,0.4627,10234
3223.3,0.47853,10240
3215.8,0.4944,10245
3208.2,0.51032,10251
3200.6,0.52628,10256
3193,0.54228,10262
3185.4,0.55832,10268
3177.8,0.5744,10273
3170.2,0.59051,10279
3162.5,0.60667,10284
3154.9,0.62286,10290
3147.2,0.6391,10295
3139.5,0.65539,10301
3131.8,0.67172,10306
3124.1,0.6881,10312
3116.4,0.70453,10317
3108.7,0.721,10323
3100.9,0.73753,10328
3093.2,0.7541,10334
3085.4,0.77071,10339
3077.6,0.78737,10344
3069.8,0.80407,10350
3062,0.82081,10355
3054.2,0.83758,10361
3046.4,0.8544,10366
3038.5,0.87125,10371
3030.7,0.88814,10377
3022.8,0.90507,10382
3014.9,0.92204,10388
3007,0.93906,10393
2999.1,0.95613,10398
2991.2,0.97324,10404
2983.3,0.99039,10409
2975.3,1.0076,10414
2967.4,1.0249,10420
2959.4,1.0421,10425
2951.5,1.0595,10430
2943.5,1.0769,10436
2935.5,1.0943,10441
2927.5,1.1117,10446
2919.4,1.1292,10451
2911.4,1.1468,10457
2903.4,1.1643,10462
2895.3,1.1819,10467
2887.2,1.1996,10473
2879.2,1.2173,10478
2871.1,1.235,10483
2863,1.2528,10488
2854.9,1.2706,10493
2846.7,1.2885,10499
2838.6,1.3064,10504
2830.4,1.3244,10509
2822.3,1.3424,10514
2814.1,1.3604,10519
2805.9,1.3785,10525
2797.7,1.3966,10530
2789.5,1.4148,10535
2781.3,1.433,10540
2773.1,1.4512,10545
2764.9,1.4695,10550
2756.6,1.4878,10555
2748.4,1.5061,10561
2740.1,1.5245,10566
2731.8,1.5429,10571
2723.5,1.5614,10576
2715.2,1.5799,10581
2706.9,1.5985,10586
2698.6,1.6171,10591
2690.3,1.6358,10596
2681.9,1.6544,10601
2673.6,1.6732,10606
2665.2,1.6919,10611
2656.8,1.7107,10616
2648.5,1.7295,10621
2640.1,1.7484,10626
2631.7,1.7673,10631
2623.2,1.7863,10636
2614.8,1.8052,10641
2606.4,1.8243,10646
2597.9,1.8433,10651
2589.5,1.8624,10656
2581,1.8816,10661
2572.5,1.9008,10666
2564.1,1.92,10671
2555.6,1.9393,10676
2547.1,1.9586,10681
2538.5,1.978,10686
2530,1.9974,10691
2521.5,2.0168,10696
2512.9,2.0362,10701
2504.4,2.0557,10706
2495.8,2.0752,10710
2487.3,2.0948,10715
2478.7,2.1144,10720
2470.1,2.134,10725
2461.5,2.1537,10730
2452.9,2.1734,10735
2444.2,2.1932,10740
2435.6,2.213,10744
2427,2.2329,10749
2418.3,2.2527,10754
2409.7,2.2726,10759
2401,2.2926,10764
2392.3,2.3126,10768
2383.6,2.3326,10773
2374.9,2.3527,10778
2366.2,2.3727,10783
2357.5,2.3929,10788
2348.8,2.413,10792
2340.1,2.4332,10797
2331.3,2.4535,10802
2322.6,2.4737,10807
2313.8,2.494,10811
2305.1,2.5144,10816
2296.3,2.5348,10821
2287.5,2.5552,10825
2278.7,2.5757,10830
2269.9,2.5962,10835
2261.1,2.6167,10839
2252.3,2.6373,10844
2243.4,2.6579,10849
2234.6,2.6785,10853
2225.8,2.6992,10858
2216.9,2.7199,10863
2208.1,2.7407,10867
2199.2,2.7614,10872
2190.3,2.7823,10877
2181.4,2.8031,10881
2172.5,2.824,10886
2163.6,2.8449,10890
2154.7,2.8659,10895
2145.8,2.8869,10900
2136.9,2.9079,10904
2127.9,2.929,10909
2119,2.9501,10913
2110,2.9712,10918
2101.1,2.9924,10922
2092.1,3.0135,10927
2083.1,3.0348,10931
2074.2,3.056,10936
2065.2,3.0773,10940
2056.2,3.0987,10945
2047.2,3.12,10949
2038.1,3.1414,10954
2029.1,3.1629,10958
2020.1,3.1844,10963
2011.1,3.2059,10967
2002,3.2274,10972
1993,3.249,10976
1983.9,3.2706,10981
1974.8,3.2922,10985
1965.8,3.3138,10989
1956.7,3.3355,10994
1947.6,3.3573,10998
1938.5,3.379,11003
1929.4,3.4008,11007
1920.3,3.4227,11012
1911.2,3.4445,11016
1902,3.4664,11020
1892.9,3.4884,11025
1883.8,3.5103,11029
1874.6,3.5323,11033
1865.5,3.5543,11038
1856.3,3.5764,11042
1847.1,3.5985,11046
1838,3.6206,11051
1828.8,3.6427,11055
1819.6,3.6649,11059
1810.4,3.6871,11064
1801.2,3.7093,11068
1792,3.7316,11072
1782.8,3.7539,11076
1773.5,3.7762,11081
1764.3,3.7986,11085
1755.1,3.821,11089
1745.8,3.8434,11093
1736.6,3.8659,11098
1727.3,3.8883,11102
1718.1,3.9108,11106
1708.8,3.9334,11110
1699.5,3.9559,11115
1690.3,3.9785,11119
1681,4.0012,11123
1671.7,4.0238,11127
1662.4,4.0465,11131
1653.1,4.0693,11136
1643.8,4.092,11140
1634.4,4.1148,11144
1625.1,4.1376,11148
1615.8,4.1605,11152
1606.4,4.1833,11156
1597.1,4.2062,11160
1587.8,4.2292,11164
1578.4,4.2521,11169
1569,4.2751,11173
1559.7,4.2981,11177
1550.3,4.3212,11181
1540.9,4.3442,11185
1531.5,4.3673,11189
1522.2,4.3905,11193
1512.8,4.4136,11197
1503.4,4.4368,11201
1494,4.46,11205
1484.6,4.4833,11209
1475.1,4.5066,11213
1465.7,4.5298,11217
1456.3,4.5532,11221
1446.9,4.5765,11225
1437.4,4.5999,11229
1428,4.6233,11233
1418.5,4.6467,11237
1409.1,4.6702,11241
1399.6,4.6937,11245
1390.1,4.7172,11249
1380.7,4.7407,11253
1371.2,4.7643,11257
1361.7,4.7879,11261
1352.2,4.8115,11265
1342.7,4.8352,11269
1333.2,4.8588,11273
1323.7,4.8825,11277
1314.2,4.9062,11281
1304.7,4.93,11285
1295.2,4.9538,11289
1285.7,4.9776,11292
1276.2,5.0014,11296
1266.6,5.0252,11300
1257.1,5.0491,11304
1247.6,5.073,11308
1238,5.0969,11312
1228.5,5.1209,11316
1218.9,5.1449,11320
1209.4,5.1689,11323
1199.8,5.1929,11327
1190.2,5.2169,11331
1180.7,5.241,11335
1171.1,5.2651,11339
1161.5,5.2892,11342
1151.9,5.3134,11346
1142.3,5.3375,11350
1132.7,5.3617,11354
1123.1,5.386,11358
1113.5,5.4102,11361
1103.9,5.4345,11365
1094.3,5.4587,11369
1084.7,5.483,11373
1075.1,5.5074,11376
1065.5,5.5317,11380
1055.8,5.5561,11384
1046.2,5.5805,11387
1036.6,5.6049,11391
1026.9,5.6294,11395
1017.3,5.6539,11398
1007.6,5.6784,11402
997.97,5.7029,11406
988.32,5.7274,11410
978.66,5.752,11413
969,5.7766,11417
959.33,5.8012,11420
949.66,5.8258,11424
939.98,5.8505,11428
930.31,5.8751,11431
920.62,5.8998,11435
910.94,5.9245,11439
901.25,5.9493,11442
891.56,5.974,11446
881.86,5.9988,11449
872.16,6.0236,11453
862.46,6.0484,11457
852.75,6.0733,11460
843.04,6.0981,11464
833.33,6.123,11467
823.61,6.1479,11471
813.89,6.1728,11474
804.16,6.1978,11478
794.44,6.2228,11481
784.71,6.2477,11485
774.97,6.2727,11489
765.24,6.2978,11492
755.5,6.3228,11496
745.75,6.3479,11499
736.01,6.373,11503
726.26,6.3981,11506
716.51,6.4232,11509
706.75,6.4483,11513
696.99,6.4735,11516
687.23,6.4986,11520
677.47,6.5238,11523
667.7,6.5491,11527
657.93,6.5743,11530
648.16,6.5995,11534
638.38,6.6248,11537
628.6,6.6501,11540
618.82,6.6754,11544
609.04,6.7007,11547
599.25,6.7261,11551
589.46,6.7514,11554
579.67,6.7768,11557
569.88,6.8022,11561
560.08,6.8276,11564
550.28,6.8531,11568
540.48,6.8785,11571
530.67,6.904,11574
520.86,6.9295,11578
511.05,6.955,11581
501.24,6.9805,11584
491.43,7.0061,11588
481.61,7.0316,11591
471.79,7.0572,11594
461.97,7.0828,11598
452.14,7.1084,11601
442.32,7.134,11604
432.49,7.1596,11607
422.66,7.1853,11611
412.82,7.2109,11614
402.99,7.2366,11617
393.15,7.2623,11621
383.31,7.288,11624
373.47,7.3138,11627
363.63,7.3395,11630
353.78,7.3653,11633
343.93,7.3911,11637
334.08,7.4169,11640
324.23,7.4427,11643
314.38,7.4685,11646
304.52,7.4943,11650
294.67,7.5202,11653
284.81,7.5461,11656
274.95,7.572,11659
265.08,7.5979,11662
255.22,7.6238,11665
245.35,7.6497,11669
235.48,7.6757,11672
225.61,7.7016,11675
215.74,7.7276,11678
205.87,7.7536,11681
195.99,7.7796,11684
186.12,7.8056,11688
176.24,7.8317,11691
166.36,7.8577,11694
156.48,7.8838,11697
146.6,7.9098,11700
136.71,7.9359,11703
126.83,7.962,11706
116.94,7.9881,11709
107.05,8.0143,11712
97.16,8.0404,11715
87.269,8.0665,11718
77.376,8.0927,11721
67.482,8.1189,11725
57.587,8.1451,11728
47.691,8.1713,11731
37.793,8.1975,11734
27.894,8.2237,11737
17.994,8.25,11740
0,8.2762,11743
